0.875,0.00000011,7.56117700
0.876,0.00000010,7.56985700
0.877,0.00000010,7.57854200
0.878,0.00000010,7.58723300
0.879,0.00000009,7.59592800
0.880,0.00000009,7.60462800
0.881,0.00000009,7.61333300
0.882,0.00000008,7.62204300
0.883,0.00000008,7.63075800
0.884,0.00000007,7.63946800
0.885,0.00000007,7.64808400
0.886,0.00000007,7.65660400
0.887,0.00000007,7.66513000
0.888,0.00000007,7.67366000
0.889,0.00000006,7.68219400
0.890,0.00000006,7.69073400
0.891,0.00000006,7.69927800
0.892,0.00000006,7.70782700
0.893,0.00000006,7.71638000
0.894,0.00000005,7.72493900
0.895,0.00000005,7.73350200
0.896,0.00000005,7.74207000
0.897,0.00000005,7.75064200
0.898,0.00000005,7.75922000
0.899,0.00000004,7.76780200
0.900,0.00000004,7.77638900
0.901,0.00000004,7.78490300
0.902,0.00000004,7.79329300
0.903,0.00000004,7.80167100
0.904,0.00000004,7.81005400
0.905,0.00000004,7.81844000
0.906,0.00000003,7.82683200
0.907,0.00000003,7.83522800
0.908,0.00000003,7.84362800
0.909,0.00000003,7.85203300
0.910,0.00000003,7.86044200
0.911,0.00000003,7.86885600
0.912,0.00000003,7.87727500
0.913,0.00000003,7.88569700
0.914,0.00000003,7.89412500
0.915,0.00000002,7.90255700
0.916,0.00000002,7.91099300
0.917,0.00000002,7.91940400
0.918,0.00000002,7.92769700
0.919,0.00000002,7.93596100
0.920,0.00000002,7.94422900
0.921,0.00000002,7.95250100
0.922,0.00000002,7.96077700
0.923,0.00000002,7.96905800
0.924,0.00000002,7.97734300
0.925,0.00000002,7.98563300
0.926,0.00000002,7.99392600
0.927,0.00000002,8.00222400
0.928,0.00000002,8.01052700
0.929,0.00000002,8.01883300
0.930,0.00000001,8.02714400
0.931,0.00000001,8.03545900
0.932,0.00000001,8.04377900
0.933,0.00000001,8.05210300
0.934,0.00000001,8.06029400
0.935,0.00000001,8.06843000
0.936,0.00000001,8.07657000
0.937,0.00000001,8.08471400
0.938,0.00000001,8.09286200
0.939,0.00000001,8.10101400
0.940,0.00000001,8.10917000
0.941,0.00000001,8.11733000
0.942,0.00000001,8.12549500
0.943,0.00000001,8.13366300
0.944,0.00000001,8.14183600
0.945,0.00000001,8.15001200
0.946,0.00000001,8.15819300
0.947,0.00000001,8.16637800
0.948,0.00000001,8.17456700
0.949,0.00000001,8.18276000
0.950,0.00000001,8.19088100
0.951,0.00000001,8.19889100
0.952,0.00000001,8.20690400
0.953,0.00000001,8.21492200
0.954,0.00000001,8.22294300
0.955,0.00000001,8.23096800
0.956,0.00000001,8.23899700
0.957,0.00000001,8.24703000
0.958,0.00000001,8.25506700
0.959,0.00000001,8.26310800
0.960,0.00000000,8.27115300
0.961,0.00000000,8.27920100
0.962,0.00000000,8.28725400
0.963,0.00000000,8.29531000
0.964,0.00000000,8.30337100
0.965,0.00000000,8.31143500
0.966,0.00000000,8.31948400
0.967,0.00000000,8.32737600
0.968,0.00000000,8.33527300
0.969,0.00000000,8.34317300
0.970,0.00000000,8.35107600
0.971,0.00000000,8.35898400
0.972,0.00000000,8.36689500
0.973,0.00000000,8.37481000
0.974,0.00000000,8.38272800
0.975,0.00000000,8.39065100
0.976,0.00000000,8.39857700
0.977,0.00000000,8.40650700
0.978,0.00000000,8.41444000
0.979,0.00000000,8.42237800
0.980,0.00000000,8.43031900
0.981,0.00000000,8.43826400
0.982,0.00000000,8.44621200
0.983,0.00000000,8.45401300
0.984,0.00000000,8.46178200
0.985,0.00000000,8.46955600
0.986,0.00000000,8.47733300
0.987,0.00000000,8.48511300
0.988,0.00000000,8.49289700
0.989,0.00000000,8.50068400
0.990,0.00000000,8.50847500
0.991,0.00000000,8.51627000
0.992,0.00000000,8.52406800
0.993,0.00000000,8.53187000
0.994,0.00000000,8.53967600
0.995,0.00000000,8.54748400
0.996,0.00000000,8.55529700
0.997,0.00000000,8.56311300
0.998,0.00000000,8.57093300
0.999,0.00000000,8.57867100
1.000,0.00000000,8.58633500
